track_id,race_date,race_number,program_number,weight_carried,jockey,odds,position_at_finish
AQU,1/18/2019,1,1,122,Manuel Franco,285,2
AQU,1/18/2019,1,2,124,Junior Alvarado,420,4
AQU,1/18/2019,1,3,119,Reylu Gutierrez,1150,6
AQU,1/18/2019,1,4,124,Dylan Davis,155,1
AQU,1/18/2019,1,5,124,Jose Lezcano,340,3
AQU,1/18/2019,1,6,122,Eric Cancel,2140,5
AQU,1/18/2019,2,1,122,Eric Cancel,165,2
AQU,1/18/2019,2,1A ,122,Dylan Davis,165,3
AQU,1/18/2019,2,2,122,Manuel Franco,255,1
AQU,1/18/2019,2,3,124,Jose Lezcano,460,5
AQU,1/18/2019,2,4,124,Oscar Gomez,4500,7
AQU,1/18/2019,2,5,119,Reylu Gutierrez,600,6
AQU,1/18/2019,2,7,122,Junior Alvarado,400,4
AQU,1/18/2019,3,1,123,Ruben Silvera,8375,5
AQU,1/18/2019,3,2,123,Harry Hernandez,3525,8
AQU,1/18/2019,3,3,123,Luis R. Reyes,2260,9
AQU,1/18/2019,3,4,123,Rajiv Maragh,285,2
AQU,1/18/2019,3,5,116,Joey R. Martinez,1000,7
AQU,1/18/2019,3,6,123,Dalton Brown,1940,4
AQU,1/18/2019,3,7,123,Manuel Franco,60,1
AQU,1/18/2019,3,8,123,Christopher P. DeCarlo,1040,6
AQU,1/18/2019,3,9,123,Samuel Camacho Jr.,9350,3
AQU,1/18/2019,4,1,122,Ruben Silvera,240,7
AQU,1/18/2019,4,1A ,122,Silvestre Gonzalez,240,5
AQU,1/18/2019,4,2,124,Hector Rafael Diaz Jr.,2180,4
AQU,1/18/2019,4,3,126,Eric Cancel,1610,8
AQU,1/18/2019,4,4,120,Luis A. Rodriguez Castro,1910,6
AQU,1/18/2019,4,5,120,Manuel Franco,340,1
AQU,1/18/2019,4,6,122,Junior Alvarado,480,3
AQU,1/18/2019,4,7,119,Reylu Gutierrez,185,2
AQU,1/18/2019,5,1,122,Samuel Camacho Jr.,4275,6
AQU,1/18/2019,5,2,117,Reylu Gutierrez,360,3
AQU,1/18/2019,5,3,122,Manuel Franco,255,4
AQU,1/18/2019,5,4,115,Benjamin Hernandez,3650,8
AQU,1/18/2019,5,5,122,Dylan Davis,265,2
AQU,1/18/2019,5,6,122,Rajiv Maragh,1840,5
AQU,1/18/2019,5,7,122,Rafael Manuel Hernandez,240,1
AQU,1/18/2019,5,8,122,Luis R. Reyes,3250,7
AQU,1/18/2019,6,1,122,Manuel Franco,185,3
AQU,1/18/2019,6,3,124,Junior Alvarado,2310,5
AQU,1/18/2019,6,4,122,Dylan Davis,1540,2
AQU,1/18/2019,6,5,120,Jose Lezcano,250,4
AQU,1/18/2019,6,6,115,Benjamin Hernandez,490,6
AQU,1/18/2019,6,7,117,Reylu Gutierrez,240,1
AQU,1/18/2019,7,1,121,Junior Alvarado,560,4
AQU,1/18/2019,7,2,121,Michael J. Luzzi,235,5
AQU,1/18/2019,7,3,121,Eric Cancel,1320,2
AQU,1/18/2019,7,4,123,Jose Lezcano,1240,7
AQU,1/18/2019,7,5,123,Manuel Franco,85,1
AQU,1/18/2019,7,6,116,Reylu Gutierrez,6450,6
AQU,1/18/2019,7,7,121,Rafael Manuel Hernandez,1680,3
AQU,1/18/2019,8,1,125,Rafael Manuel Hernandez,2270,3
AQU,1/18/2019,8,4,125,Manuel Franco,85,2
AQU,1/18/2019,8,6,125,Luis A. Rodriguez Castro,640,1
AQU,1/18/2019,8,7,125,Hector Rafael Diaz Jr.,5225,6
AQU,1/18/2019,8,8,125,Eric Cancel,335,4
AQU,1/18/2019,8,9,118,Reylu Gutierrez,315,5
AQU,1/19/2019,1,1,122,Jose Lezcano,165,1
AQU,1/19/2019,1,2,122,Junior Alvarado,310,5
AQU,1/19/2019,1,3,117,Reylu Gutierrez,830,6
AQU,1/19/2019,1,4,122,Rajiv Maragh,225,3
AQU,1/19/2019,1,5,122,Manuel Franco,870,2
AQU,1/19/2019,1,6,122,Carlos J. Hernandez,5700,7
AQU,1/19/2019,1,7,122,Christopher P. DeCarlo,2425,4
AQU,1/19/2019,2,1,122,Jose Lezcano,370,5
AQU,1/19/2019,2,2,122,Luis R. Reyes,2475,6
AQU,1/19/2019,2,3,124,Eric Cancel,400,1
AQU,1/19/2019,2,4,124,Dylan Davis,780,4
AQU,1/19/2019,2,5,124,Manuel Franco,400,2
AQU,1/19/2019,2,6,117,Reylu Gutierrez,130,3
AQU,1/19/2019,3,1,121,Silvestre Gonzalez,320,7
AQU,1/19/2019,3,1A ,121,Ruben Silvera,320,5
AQU,1/19/2019,3,2,116,Reylu Gutierrez,3525,6
AQU,1/19/2019,3,3,123,Manuel Franco,80,2
AQU,1/19/2019,3,4,123,Luis R. Reyes,460,1
AQU,1/19/2019,3,5,121,Hector Rafael Diaz Jr.,1020,3
AQU,1/19/2019,3,6,121,Jose Lezcano,780,4
AQU,1/19/2019,4,1,120,Manuel Franco,180,3
AQU,1/19/2019,4,2,122,Samuel Jimenez,10500,6
AQU,1/19/2019,4,3,122,Eric Cancel,380,2
AQU,1/19/2019,4,4,113,Benjamin Hernandez,2500,7
AQU,1/19/2019,4,5,120,Luis R. Reyes,255,5
AQU,1/19/2019,4,6,122,Dylan Davis,510,1
AQU,1/19/2019,4,8,122,Harry Hernandez,600,4
AQU,1/19/2019,5,1,120,Manuel Franco,150,3
AQU,1/19/2019,5,2,126,Dylan Davis,165,2
AQU,1/19/2019,5,3,124,J. D. Acosta,800,5
AQU,1/19/2019,5,4,124,Junior Alvarado,550,4
AQU,1/19/2019,5,5,120,Jose Lezcano,510,1
AQU,1/19/2019,6,1,119,Reylu Gutierrez,550,4
AQU,1/19/2019,6,3,122,Ruben Silvera,400,6
AQU,1/19/2019,6,4,124,Dylan Davis,1130,1
AQU,1/19/2019,6,5,122,Carlos J. Hernandez,1560,2
AQU,1/19/2019,6,6,124,Luis R. Reyes,510,3
AQU,1/19/2019,6,7,124,Michael J. Luzzi,800,5
AQU,1/19/2019,6,8,122,Junior Alvarado,135,7
AQU,1/19/2019,7,1,121,Eric Cancel,940,4
AQU,1/19/2019,7,2,114,Joey R. Martinez,280,3
AQU,1/19/2019,7,3,116,Reylu Gutierrez,385,6
AQU,1/19/2019,7,4,123,Rajiv Maragh,420,1
AQU,1/19/2019,7,5,123,Dylan Davis,470,2
AQU,1/19/2019,7,6,121,Manuel Franco,470,7
AQU,1/19/2019,7,7,123,Carlos J. Hernandez,990,5
AQU,1/19/2019,8,1,125,Andre Shivnarine Worrie,910,3
AQU,1/19/2019,8,2,125,Jose Lezcano,245,1
AQU,1/19/2019,8,3,123,Junior Alvarado,510,4
AQU,1/19/2019,8,4,120,Reylu Gutierrez,460,5
AQU,1/19/2019,8,5,113,Heman K. Harkie,8375,7
AQU,1/19/2019,8,6,125,Manuel Franco,155,6
AQU,1/19/2019,8,7,123,Michael J. Luzzi,1600,2
AQU,1/19/2019,9,1,119,Luis R. Reyes,890,8
AQU,1/19/2019,9,10,116,Reylu Gutierrez,720,2
AQU,1/19/2019,9,2,123,Ruben Silvera,5925,4
AQU,1/19/2019,9,3,121,Hector Rafael Diaz Jr.,5350,5
AQU,1/19/2019,9,4,114,Joey R. Martinez,2180,7
AQU,1/19/2019,9,6,121,Jose Lezcano,75,1
AQU,1/19/2019,9,7,121,Andre Shivnarine Worrie,1200,6
AQU,1/19/2019,9,8,121,Dylan Davis,450,9
AQU,1/19/2019,9,9,121,Eric Cancel,1430,3
AQU,1/20/2019,1,1,122,Luis R. Reyes,1490,4
AQU,1/20/2019,1,1A ,122,Ruben Silvera,1490,6
AQU,1/20/2019,1,2,122,Eric Cancel,650,5
AQU,1/20/2019,1,3,122,Christopher P. DeCarlo,430,2
AQU,1/20/2019,1,5,117,Reylu Gutierrez,140,1
AQU,1/20/2019,1,6,122,Dalton Brown,4500,7
AQU,1/20/2019,1,7,115,Joey R. Martinez,3225,3
AQU,1/20/2019,1,8,122,Junior Alvarado,190,8
AQU,1/20/2019,2,1,124,Rajiv Maragh,630,2
AQU,1/20/2019,2,2,122,Dylan Davis,295,1
AQU,1/20/2019,2,3,122,Eric Cancel,970,6
AQU,1/20/2019,2,4,124,Junior Alvarado,540,3
AQU,1/20/2019,2,5,117,Reylu Gutierrez,3475,7
AQU,1/20/2019,2,6,124,Luis R. Reyes,440,4
AQU,1/20/2019,2,7,124,Manuel Franco,185,5
AQU,1/20/2019,3,1,122,Eric Cancel,490,2
AQU,1/20/2019,3,2,115,Benjamin Hernandez,1150,4
AQU,1/20/2019,3,3,122,Luis R. Reyes,4050,8
AQU,1/20/2019,3,4,122,Michael J. Luzzi,375,6
AQU,1/20/2019,3,5,122,Manuel Franco,400,1
AQU,1/20/2019,3,6,122,Ruben Silvera,5850,9
AQU,1/20/2019,3,7,117,Reylu Gutierrez,560,3
AQU,1/20/2019,3,8,122,Jose Lezcano,640,7
AQU,1/20/2019,3,9,122,Dylan Davis,375,5
AQU,1/20/2019,4,1,122,Dylan Davis,1020,5
AQU,1/20/2019,4,2,119,Reylu Gutierrez,65,2
AQU,1/20/2019,4,4,124,Luis R. Reyes,640,3
AQU,1/20/2019,4,5,124,Hector Rafael Diaz Jr.,1580,4
AQU,1/20/2019,4,7,126,Manuel Franco,225,1
AQU,1/20/2019,5,1,122,Eric Cancel,600,4
AQU,1/20/2019,5,2,122,Manuel Franco,385,7
AQU,1/20/2019,5,3,122,Andre Shivnarine Worrie,810,6
AQU,1/20/2019,5,4,122,Hector Rafael Diaz Jr.,4950,5
AQU,1/20/2019,5,5,122,Harry Hernandez,6925,8
AQU,1/20/2019,5,6,122,Dylan Davis,95,2
AQU,1/20/2019,5,7,122,Jose Lezcano,760,1
AQU,1/20/2019,5,9,122,Rajiv Maragh,1260,3
AQU,1/20/2019,6,2,122,Rafael Manuel Hernandez,1330,3
AQU,1/20/2019,6,3,122,Rajiv Maragh,490,2
AQU,1/20/2019,6,4,120,Harry Hernandez,830,6
AQU,1/20/2019,6,5,117,Reylu Gutierrez,1020,4
AQU,1/20/2019,6,7,124,Manuel Franco,40,1
AQU,1/20/2019,6,8,122,Hector Rafael Diaz Jr.,1530,5
AQU,1/20/2019,7,1,119,Reylu Gutierrez,870,5
AQU,1/20/2019,7,2,119,Junior Alvarado,690,3
AQU,1/20/2019,7,3,119,Manuel Franco,720,6
AQU,1/20/2019,7,4,121,Jose Lezcano,1060,4
AQU,1/20/2019,7,5,120,Dylan Davis,150,2
AQU,1/20/2019,7,6,119,Rajiv Maragh,3050,7
AQU,1/20/2019,7,7,120,Eric Cancel,205,1
AQU,1/20/2019,8,1,122,Jose Lezcano,190,4
AQU,1/20/2019,8,2,122,Ruben Silvera,9250,5
AQU,1/20/2019,8,3,122,Rajiv Maragh,1090,3
AQU,1/20/2019,8,4,115,Joey R. Martinez,2600,7
AQU,1/20/2019,8,5,117,Reylu Gutierrez,2250,6
AQU,1/20/2019,8,6,122,Michael J. Luzzi,3300,8
AQU,1/20/2019,8,8,122,Manuel Franco,375,2
AQU,1/20/2019,8,9,122,Junior Alvarado,125,1
AQU,1/25/2019,1,1,114,Heman K. Harkie,1040,2
AQU,1/25/2019,1,2,123,Manuel Franco,960,5
AQU,1/25/2019,1,4,123,Rajiv Maragh,210,3
AQU,1/25/2019,1,5,123,Hector Rafael Diaz Jr.,4425,7
AQU,1/25/2019,1,6,123,Dylan Davis,630,6
AQU,1/25/2019,1,7,121,Eric Cancel,275,1
AQU,1/25/2019,1,8,118,Reylu Gutierrez,275,4
AQU,1/25/2019,2,1,121,Junior Alvarado,480,7
AQU,1/25/2019,2,2,123,Jose Lezcano,750,4
AQU,1/25/2019,2,3,121,Manuel Franco,175,5
AQU,1/25/2019,2,4,118,Reylu Gutierrez,275,1
AQU,1/25/2019,2,5,123,Eric Cancel,980,6
AQU,1/25/2019,2,6,121,Samuel Camacho Jr.,1450,3
AQU,1/25/2019,2,7,123,Rajiv Maragh,700,2
AQU,1/25/2019,3,1,116,Benjamin Hernandez,400,6
AQU,1/25/2019,3,1A ,123,Luis R. Reyes,400,5
AQU,1/25/2019,3,2,123,Dylan Davis,1230,7
AQU,1/25/2019,3,3,116,Joey R. Martinez,7975,9
AQU,1/25/2019,3,4,123,Jose Lezcano,85,1
AQU,1/25/2019,3,5,123,Samuel Jimenez,3225,2
AQU,1/25/2019,3,6,118,Reylu Gutierrez,1030,4
AQU,1/25/2019,3,7,123,Eric Cancel,750,3
AQU,1/25/2019,3,8,123,Rajiv Maragh,650,8
AQU,1/25/2019,4,1,123,Eric Cancel,1910,6
AQU,1/25/2019,4,10,123,Christopher P. DeCarlo,2160,5
AQU,1/25/2019,4,2,123,Manuel Franco,95,2
AQU,1/25/2019,4,3,123,Carlos J. Hernandez,3175,4
AQU,1/25/2019,4,4,123,Samuel Jimenez,9600,8
AQU,1/25/2019,4,6,123,Dylan Davis,255,3
AQU,1/25/2019,4,7,123,Dalton Brown,5625,7
AQU,1/25/2019,4,8,123,Junior Alvarado,345,1
AQU,1/25/2019,4,9,123,Luis R. Reyes,3275,9
AQU,1/25/2019,5,1,125,Ruben Silvera,1920,8
AQU,1/25/2019,5,2,116,Benjamin Hernandez,1520,4
AQU,1/25/2019,5,3,123,Carlos J. Hernandez,7900,7
AQU,1/25/2019,5,4,123,Dylan Davis,335,5
AQU,1/25/2019,5,5,123,Manuel Franco,300,2
AQU,1/25/2019,5,6,118,Joey R. Martinez,2160,3
AQU,1/25/2019,5,7,123,Winston R. Kay,3450,6
AQU,1/25/2019,5,8,120,Reylu Gutierrez,90,1
AQU,1/25/2019,6,1,115,Benjamin Hernandez,990,6
AQU,1/25/2019,6,11,122,Jose Lezcano,275,1
AQU,1/25/2019,6,1A ,122,Christopher P. DeCarlo,990,4
AQU,1/25/2019,6,2,122,Manuel Franco,550,11
AQU,1/25/2019,6,3,117,Reylu Gutierrez,700,8
AQU,1/25/2019,6,4,122,Eric Cancel,370,5
AQU,1/25/2019,6,5,122,Hector Rafael Diaz Jr.,820,9
AQU,1/25/2019,6,6,122,Luis R. Reyes,2900,2
AQU,1/25/2019,6,7,122,Rafael Manuel Hernandez,8825,10
AQU,1/25/2019,6,8,122,Dylan Davis,530,3
AQU,1/25/2019,6,9,122,Andre Shivnarine Worrie,2725,7
AQU,1/25/2019,7,1,123,Michael J. Luzzi,2550,7
AQU,1/25/2019,7,2,123,Eric Cancel,260,2
AQU,1/25/2019,7,3,116,Reylu Gutierrez,155,1
AQU,1/25/2019,7,4,123,Junior Alvarado,480,3
AQU,1/25/2019,7,5,123,Rafael Manuel Hernandez,700,5
AQU,1/25/2019,7,6,123,Jose Lezcano,1020,4
AQU,1/25/2019,7,7,123,Manuel Franco,870,6
AQU,1/25/2019,8,1,125,Christopher P. DeCarlo,2150,8
AQU,1/25/2019,8,2,122,Dylan Davis,380,5
AQU,1/25/2019,8,3,122,Jose Lezcano,570,2
AQU,1/25/2019,8,4,120,Reylu Gutierrez,6725,7
AQU,1/25/2019,8,5,120,Junior Alvarado,140,1
AQU,1/25/2019,8,6,122,Eric Cancel,3950,3
AQU,1/25/2019,8,7,120,Rafael Manuel Hernandez,1250,6
AQU,1/25/2019,8,8,122,Manuel Franco,270,4
AQU,1/25/2019,9,10,117,Benjamin Hernandez,8800,8
AQU,1/25/2019,9,11,124,Eric Cancel,700,1
AQU,1/25/2019,9,12,122,Manuel Franco,195,2
AQU,1/25/2019,9,2,122,Rajiv Maragh,500,5
AQU,1/25/2019,9,3,122,Christopher P. DeCarlo,5000,7
AQU,1/25/2019,9,4,124,Dylan Davis,680,6
AQU,1/25/2019,9,5,122,Harry Hernandez,3925,4
AQU,1/25/2019,9,6,122,Samuel Camacho Jr.,10775,11
AQU,1/25/2019,9,7,124,Junior Alvarado,890,9
AQU,1/25/2019,9,8,115,Joey R. Martinez,13550,10
AQU,1/25/2019,9,9,117,Reylu Gutierrez,270,3
AQU,1/26/2019,1,1,123,Manuel Franco,180,5
AQU,1/26/2019,1,2,123,Eric Cancel,400,4
AQU,1/26/2019,1,3,123,Luis R. Reyes,350,3
AQU,1/26/2019,1,4,121,Joel Sone,5775,6
AQU,1/26/2019,1,5,121,Rajiv Maragh,550,2
AQU,1/26/2019,1,6,116,Reylu Gutierrez,310,1
AQU,1/26/2019,2,1,122,Manuel Franco,225,3
AQU,1/26/2019,2,10,122,Hector Rafael Diaz Jr.,1070,1
AQU,1/26/2019,2,2,115,Joey R. Martinez,1100,8
AQU,1/26/2019,2,3,122,Rafael Manuel Hernandez,9525,9
AQU,1/26/2019,2,4,117,Reylu Gutierrez,1540,4
AQU,1/26/2019,2,6,122,Dylan Davis,370,2
AQU,1/26/2019,2,7,122,Eric Cancel,1060,6
AQU,1/26/2019,2,8,122,Junior Alvarado,315,7
AQU,1/26/2019,2,9,122,Ruben Silvera,810,5
AQU,1/26/2019,3,1,120,Junior Alvarado,2080,6
AQU,1/26/2019,3,2,122,Rajiv Maragh,1090,5
AQU,1/26/2019,3,3,124,Manuel Franco,370,2
AQU,1/26/2019,3,4,122,Jose Lezcano,310,3
AQU,1/26/2019,3,5,122,Dylan Davis,3375,4
AQU,1/26/2019,3,6,117,Reylu Gutierrez,70,1
AQU,1/26/2019,4,1,122,Michael J. Luzzi,4850,6
AQU,1/26/2019,4,2,122,Dylan Davis,870,1
AQU,1/26/2019,4,3,117,Reylu Gutierrez,1630,4
AQU,1/26/2019,4,4,122,Manuel Franco,115,5
AQU,1/26/2019,4,5,122,Jose Lezcano,670,2
AQU,1/26/2019,4,6,122,Rajiv Maragh,1500,7
AQU,1/26/2019,4,7,124,Junior Alvarado,175,3
AQU,1/26/2019,5,1,122,Junior Alvarado,70,1
AQU,1/26/2019,5,10,122,Luis R. Reyes,4025,9
AQU,1/26/2019,5,11,122,Hector Rafael Diaz Jr.,9650,11
AQU,1/26/2019,5,1A ,122,Eric Cancel,70,8
AQU,1/26/2019,5,2,122,Dylan Davis,790,5
AQU,1/26/2019,5,3,117,Reylu Gutierrez,850,6
AQU,1/26/2019,5,4,122,Rafael Manuel Hernandez,9525,12
AQU,1/26/2019,5,5,122,Manuel Franco,530,4
AQU,1/26/2019,5,6,115,Benjamin Hernandez,4500,2
AQU,1/26/2019,5,7,122,Talbert Howell,10225,7
AQU,1/26/2019,5,8,122,Jose Lezcano,780,10
AQU,1/26/2019,5,9,122,Rajiv Maragh,2100,3
AQU,1/26/2019,6,1,118,Reylu Gutierrez,245,3
AQU,1/26/2019,6,2,123,Luis R. Reyes,1930,2
AQU,1/26/2019,6,3,123,Manuel Franco,440,1
AQU,1/26/2019,6,4,125,Jose Lezcano,1340,5
AQU,1/26/2019,6,5,123,Junior Alvarado,1020,6
AQU,1/26/2019,6,6,125,Rafael Manuel Hernandez,9025,8
AQU,1/26/2019,6,7,123,Dylan Davis,340,4
AQU,1/26/2019,6,8,123,Rajiv Maragh,260,7
AQU,1/26/2019,7,1,122,Rafael Manuel Hernandez,3400,2
AQU,1/26/2019,7,10,115,Joey R. Martinez,4625,3
AQU,1/26/2019,7,11,124,Luis R. Reyes,1550,6
AQU,1/26/2019,7,13,117,Reylu Gutierrez,370,10
AQU,1/26/2019,7,14,117,Benjamin Hernandez,740,8
AQU,1/26/2019,7,2,124,Manuel Franco,105,1
AQU,1/26/2019,7,3,122,Hector Rafael Diaz Jr.,11125,9
AQU,1/26/2019,7,5,122,Carlos J. Hernandez,2500,5
AQU,1/26/2019,7,6,124,Dylan Davis,2600,7
AQU,1/26/2019,7,8,122,Michael J. Luzzi,430,4
AQU,1/26/2019,8,1,122,Rafael Manuel Hernandez,2775,6
AQU,1/26/2019,8,3,122,Jose Lezcano,560,5
AQU,1/26/2019,8,4,120,Harry Hernandez,6425,4
AQU,1/26/2019,8,5,124,Junior Alvarado,395,1
AQU,1/26/2019,8,6,120,Dylan Davis,630,3
AQU,1/26/2019,8,7,124,Manuel Franco,50,2
AQU,1/26/2019,9,1,121,Eric Cancel,200,1
AQU,1/26/2019,9,11,121,Manuel Franco,205,5
AQU,1/26/2019,9,2,114,Joey R. Martinez,1380,3
AQU,1/26/2019,9,4,118,Reylu Gutierrez,680,6
AQU,1/26/2019,9,5,121,Joel Sone,7375,7
AQU,1/26/2019,9,6,121,Dylan Davis,1120,4
AQU,1/26/2019,9,7,121,Jose Lezcano,365,9
AQU,1/26/2019,9,8,123,Luis R. Reyes,5075,8
AQU,1/26/2019,9,9,121,Carlos J. Hernandez,6500,2
AQU,1/26/2019,10,1,123,Samuel Camacho Jr.,8325,8
AQU,1/26/2019,10,10,118,Reylu Gutierrez,650,11
AQU,1/26/2019,10,11,123,Luis R. Reyes,1660,4
AQU,1/26/2019,10,12,123,Eric Cancel,355,6
AQU,1/26/2019,10,1A ,123,Dalton Brown,8325,10
AQU,1/26/2019,10,2,123,Harry Hernandez,1130,3
AQU,1/26/2019,10,3,116,Joey R. Martinez,6750,9
AQU,1/26/2019,10,4,123,Hector Rafael Diaz Jr.,5200,12
AQU,1/26/2019,10,5,116,Benjamin Hernandez,700,2
AQU,1/26/2019,10,6,116,Cristina Bonilla,6625,7
AQU,1/26/2019,10,7,123,Manuel Franco,115,1
AQU,1/26/2019,10,8,123,Ruben Silvera,1510,5
AQU,1/27/2019,1,1,123,Manuel Franco,530,2
AQU,1/27/2019,1,2,123,Eric Cancel,500,3
AQU,1/27/2019,1,3,123,Junior Alvarado,30,1
AQU,1/27/2019,1,4,123,Ruben Silvera,4350,5
AQU,1/27/2019,1,5,118,Reylu Gutierrez,1140,4
AQU,1/27/2019,2,1,117,Reylu Gutierrez,225,1
AQU,1/27/2019,2,2,122,Dylan Davis,355,6
AQU,1/27/2019,2,3,122,Jose Lezcano,930,4
AQU,1/27/2019,2,4,122,Junior Alvarado,170,5
AQU,1/27/2019,2,5,124,Manuel Franco,950,2
AQU,1/27/2019,2,6,120,Hector Rafael Diaz Jr.,790,3
AQU,1/27/2019,3,2,122,Dalton Brown,4650,5
AQU,1/27/2019,3,3,122,Samuel Camacho Jr.,1600,4
AQU,1/27/2019,3,5,117,Reylu Gutierrez,215,3
AQU,1/27/2019,3,6,122,Rafael Manuel Hernandez,510,2
AQU,1/27/2019,3,7,122,Manuel Franco,55,1
AQU,1/27/2019,4,2,114,Joey R. Martinez,4225,6
AQU,1/27/2019,4,3,118,Dyn Panell,1740,5
AQU,1/27/2019,4,4,118,Jose Lezcano,195,1
AQU,1/27/2019,4,5,119,Rafael Manuel Hernandez,600,4
AQU,1/27/2019,4,6,122,Manuel Franco,410,3
AQU,1/27/2019,4,7,126,Luis A. Rodriguez Castro,125,2
AQU,1/27/2019,5,1,121,Jose Lezcano,340,4
AQU,1/27/2019,5,3,121,Junior Alvarado,235,3
AQU,1/27/2019,5,4,123,Eric Cancel,1240,5
AQU,1/27/2019,5,5,123,Dylan Davis,940,2
AQU,1/27/2019,5,6,118,Reylu Gutierrez,730,7
AQU,1/27/2019,5,7,125,Oscar Gomez,1440,6
AQU,1/27/2019,5,8,121,Manuel Franco,215,1
AQU,1/27/2019,6,1,124,Jorge M. Perez,2875,7
AQU,1/27/2019,6,2,122,Dylan Davis,650,5
AQU,1/27/2019,6,3,114,Heman K. Harkie,4900,8
AQU,1/27/2019,6,4,122,Manuel Franco,135,3
AQU,1/27/2019,6,5,122,Luis R. Reyes,1300,1
AQU,1/27/2019,6,6,117,Reylu Gutierrez,400,6
AQU,1/27/2019,6,7,124,Eric Cancel,380,2
AQU,1/27/2019,6,8,124,Hector Rafael Diaz Jr.,810,4
AQU,1/27/2019,7,2,116,Reylu Gutierrez,1090,5
AQU,1/27/2019,7,3,125,Manuel Franco,305,1
AQU,1/27/2019,7,5,121,Michael J. Luzzi,2260,4
AQU,1/27/2019,7,6,123,Rafael Manuel Hernandez,1290,3
AQU,1/27/2019,7,7,123,Dylan Davis,75,6
AQU,1/27/2019,7,8,125,Junior Alvarado,450,2
AQU,1/27/2019,8,1,120,Dylan Davis,265,5
AQU,1/27/2019,8,2,120,Junior Alvarado,880,3
AQU,1/27/2019,8,3,120,Tyler Conner,550,1
AQU,1/27/2019,8,4,120,Hector Rafael Diaz Jr.,6225,6
AQU,1/27/2019,8,5,120,Jose Lezcano,1490,4
AQU,1/27/2019,8,6,120,Manuel Franco,85,2
AQU,1/27/2019,8,7,120,Luis R. Reyes,1660,7
AQU,1/27/2019,9,1,122,Luis R. Reyes,4175,5
AQU,1/27/2019,9,2,122,Eric Cancel,1990,7
AQU,1/27/2019,9,3,122,Jose Lezcano,860,8
AQU,1/27/2019,9,4,122,Manuel Franco,165,2
AQU,1/27/2019,9,5,122,Junior Alvarado,240,9
AQU,1/27/2019,9,6,122,Ruben Silvera,8000,6
AQU,1/27/2019,9,7,115,Benjamin Hernandez,9525,4
AQU,1/27/2019,9,8,117,Reylu Gutierrez,325,1
AQU,1/27/2019,9,9,115,Joey R. Martinez,980,3
AQU,2/1/2019,1,1,115,Benjamin Hernandez,290,4
AQU,2/1/2019,1,2,122,Manuel Franco,175,1
AQU,2/1/2019,1,3,124,Junior Alvarado,1710,5
AQU,2/1/2019,1,4,124,Rafael Manuel Hernandez,165,2
AQU,2/1/2019,1,5,122,Jose Lezcano,580,3
AQU,2/1/2019,2,1,123,Junior Alvarado,1960,4
AQU,2/1/2019,2,2,123,Dylan Davis,760,5
AQU,2/1/2019,2,3,123,Eric Cancel,430,2
AQU,2/1/2019,2,4,123,Michael J. Luzzi,620,3
AQU,2/1/2019,2,6,123,Manuel Franco,85,1
AQU,2/1/2019,2,7,118,Reylu Gutierrez,470,6
AQU,2/1/2019,3,1,123,Dylan Davis,255,3
AQU,2/1/2019,3,2,123,Samuel Camacho Jr.,7375,5
AQU,2/1/2019,3,3,123,Andre Shivnarine Worrie,1250,6
AQU,2/1/2019,3,4,123,Samuel Jimenez,760,4
AQU,2/1/2019,3,5,113,Heman K. Harkie,11875,8
AQU,2/1/2019,3,6,123,Jose Lezcano,75,1
AQU,2/1/2019,3,7,116,Benjamin Hernandez,1690,2
AQU,2/1/2019,3,8,123,Abner Adorno,1070,7
AQU,2/1/2019,4,1,121,Samuel Camacho Jr.,3650,6
AQU,2/1/2019,4,2,121,Jose Lezcano,295,5
AQU,2/1/2019,4,3,121,Manuel Franco,375,3
AQU,2/1/2019,4,4,121,Rafael Manuel Hernandez,590,2
AQU,2/1/2019,4,5,123,Junior Alvarado,290,1
AQU,2/1/2019,4,6,118,Reylu Gutierrez,225,4
AQU,2/1/2019,5,1,123,Manuel Franco,255,3
AQU,2/1/2019,5,2,123,Carlos J. Hernandez,4925,7
AQU,2/1/2019,5,3,123,Harry Hernandez,1050,4
AQU,2/1/2019,5,4,123,Samuel Camacho Jr.,8800,9
AQU,2/1/2019,5,5,118,Reylu Gutierrez,60,1
AQU,2/1/2019,5,6,123,Hector Rafael Diaz Jr.,2500,8
AQU,2/1/2019,5,7,123,Dalton Brown,1770,6
AQU,2/1/2019,5,8,123,Luis R. Reyes,1230,5
AQU,2/1/2019,5,9,113,Heman K. Harkie,7075,2
AQU,2/1/2019,6,2,121,Samuel Camacho Jr.,1460,3
AQU,2/1/2019,6,3,123,Joel Sone,165,2
AQU,2/1/2019,6,6,118,Reylu Gutierrez,60,1
AQU,2/1/2019,6,7,121,Luis R. Reyes,670,4
AQU,2/1/2019,7,1,124,Manuel Franco,830,2
AQU,2/1/2019,7,2,122,Jose Lezcano,330,3
AQU,2/1/2019,7,3,122,Rajiv Maragh,760,5
AQU,2/1/2019,7,4,124,Dylan Davis,65,4
AQU,2/1/2019,7,7,124,Julian Pimentel,580,1
AQU,2/1/2019,8,1,123,Samuel Camacho Jr.,6675,10
AQU,2/1/2019,8,10,123,Eric Cancel,620,5
AQU,2/1/2019,8,11,123,Michael J. Luzzi,950,6
